Country Name,Code,Year,Coal electricity per capita (kWh),Gas electricity per capita (kWh),Oil electricity per capita (kWh),Nuclear electricity per capita (kWh),Hydro electricity per capita (kWh),Wind electricity per capita (kWh),Solar electricity per capita (kWh),Other renewable electricity including bioenergy per capita (kWh),,Coal %,Gas %,Oil %,Nuclear %,Hydro %,Wind %,Solar %,Other renewable %,Fossil %,Renewable %
Brunei,BRN,2000,0,0,7157.039063,0,0,0,0,0,7157.039063,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2001,0,0,7101.793457,0,0,0,0,0,7101.793457,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2002,0,0,7309.983398,0,0,0,0,0,7309.983398,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2003,0,0,8473.40332,0,0,0,0,0,8473.40332,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2004,0,0,8516.611328,0,0,0,0,0,8516.611328,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2005,0,0,8371.326172,0,0,0,0,0,8371.326172,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2006,0,0,8315.138672,0,0,0,0,0,8315.138672,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2007,0,0,8422.198242,0,0,0,0,0,8422.198242,0,0,100,0,0,0,0,0,100,0
Brunei,BRN,2008,0,7462.705566,910.0861206,0,0,0,0,0,8372.791687,0,89.13043397,10.86956603,0,0,0,0,0,100,0
Brunei,BRN,2009,0,7737.20166,947.9353027,0,0,0,0,0,8685.136963,0,89.08554572,10.91445428,0,0,0,0,0,100,0
Brunei,BRN,2010,0,7928.011719,1085.683105,0,0,0,0,0,9013.694824,0,87.95518235,12.04481765,0,0,0,0,0,100,0
Brunei,BRN,2011,0,7720.757813,996.2268066,0,0,0,0,0,8716.984619,0,88.57142865,11.42857135,0,0,0,0,0,100,0
Brunei,BRN,2012,0,8066.162109,1032.862183,0,0,0,0,0,9099.024292,0,88.64864903,11.35135097,0,0,0,0,0,100,0
Brunei,BRN,2013,0,8914.171875,1141.596924,0,0,0,0,0,10055.7688,0,88.64734317,11.35265683,0,0,0,0,0,100,0
Brunei,BRN,2014,0,9023.927734,1151.990845,0,0,0,0,0,10175.91858,0,88.67924467,11.32075533,0,0,0,0,0,100,0
Brunei,BRN,2015,0,8850.418945,498.2809448,0,0,0,0,0,9348.69989,0,94.67005091,5.329949091,0,0,0,0,0,100,0
Brunei,BRN,2016,0,8920.166992,492.956604,0,0,0,0,0,9413.123596,0,94.7630922,5.236907802,0,0,0,0,0,100,0
Brunei,BRN,2017,0,8598.851563,488.0429382,0,0,0,0,0,9086.894501,0,94.62915589,5.370844112,0,0,0,0,0,100,0
Brunei,BRN,2018,0,8796.107422,506.5821228,0,0,0,0,0,9302.689545,0,94.55445524,5.445544757,0,0,0,0,0,100,0
Brunei,BRN,2019,5250.446289,5044.994141,296.7643433,0,0,0,0,0,10592.20477,49.56896512,47.62931088,2.801724,0,0,0,0,0,100,0
Brunei,BRN,2020,4935.074219,4753.970215,271.6554565,0,0,0,0,0,9960.69989,49.54545638,47.72727085,2.727272777,0,0,0,0,0,100,0
Cambodia,KHM,2000,0,0,34.65677261,0,4.125805855,0,0,0,38.78257847,0,0,89.36170307,0,10.63829693,0,0,0,89.36170307,10.63829693
Cambodia,KHM,2001,0,0,38.9035759,0,2.431473494,0,0,0,41.33504939,0,0,94.11764706,0,5.882352941,0,0,0,94.11764706,5.882352941
Cambodia,KHM,2002,0,0,52.54031372,0,2.388195992,0,0,0,54.92850971,0,0,95.65217406,0,4.347825936,0,0,0,95.65217406,4.347825936
Cambodia,KHM,2003,0,0,52.39403915,0,3.128002405,0,0,0,55.52204156,0,0,94.36619707,0,5.633802932,0,0,0,94.36619707,5.633802932
Cambodia,KHM,2004,0,0,56.08319473,0,2.304788828,0,0,0,58.38798356,0,0,96.05263157,0,3.947368426,0,0,0,96.05263157,3.947368426
Cambodia,KHM,2005,0,0,64.92237854,0,3.019645452,0,0,0,67.94202399,0,0,95.55555564,0,4.444444359,0,0,0,95.55555564,4.444444359
Cambodia,KHM,2006,0,0,72.71226501,0,3.709809542,0,0,5.935695171,82.35776973,0,0,88.28828811,0,4.504504619,0,0,7.207207275,88.28828811,11.71171189
Cambodia,KHM,2007,0,0,91.14242554,0,3.645697117,0,0,8.020533562,102.8086562,0,0,88.65248209,0,3.546099376,0,0,7.801418535,88.65248209,11.34751791
Cambodia,KHM,2008,0,0,88.21063232,0,2.868638515,0,0,8.605916023,99.68518686,0,0,88.48920798,0,2.877697886,0,0,8.633094138,88.48920798,11.51079202
Cambodia,KHM,2009,0,0,72.76199341,0,2.825708389,0,0,7.770698071,83.35839987,0,0,87.28813596,0,3.389830412,0,0,9.322033632,87.28813596,12.71186404
Cambodia,KHM,2010,0,0,57.08901596,0,2.08862257,0,0,6.265867233,65.44350576,0,0,87.234043,0,3.191489431,0,0,9.574467566,87.234043,12.765957
Cambodia,KHM,2011,0,0,57.63730621,0,3.430792093,0,0,6.861584187,67.92968249,0,0,84.84848464,0,5.050505121,0,0,10.10101024,84.84848464,15.15151536
Cambodia,KHM,2012,0,0,35.84313965,0,34.49057007,0,0,22.31742859,92.65113831,0,0,38.68612982,0,37.22627773,0,0,24.08759244,38.68612982,61.31387017
Cambodia,KHM,2013,0,0,32.00065994,0,67.3347168,0,0,15.33364964,114.6690264,0,0,27.90697798,0,58.72092833,0,0,13.37209369,27.90697798,72.09302202
Cambodia,KHM,2014,50.62186813,0,17.09309769,0,120.3091202,0,0,7.231695652,195.2557817,25.92592532,0,8.75420822,0,61.61616274,0,0,3.703703722,34.68013354,65.31986646
Cambodia,KHM,2015,112.2099533,0,23.99866104,0,128.4252625,0,0,9.729187012,274.3630638,40.89834533,0,8.747045141,0,46.80851011,0,0,3.546099419,49.64539047,50.35460953
Cambodia,KHM,2016,138.2436676,0,29.44078064,0,165.764389,0,0,11.52030563,344.9691429,40.07421256,0,8.534322923,0,48.0519468,0,0,3.339517713,48.60853548,51.39146451
Cambodia,KHM,2017,201.5072784,0,31.58421135,0,171.1864319,0,0,20.2138958,424.4918175,47.47023856,0,7.440475894,0,40.32738084,0,0,4.761904698,54.91071445,45.08928554
Cambodia,KHM,2018,159.7479706,0,24.96062088,0,292.663269,0,1.24803102,16.22440338,494.8442949,32.28247193,0,5.044136335,0,59.14249635,0,0.252206812,3.278688579,37.32660827,62.67339174
Cambodia,KHM,2019,210.3932343,0,32.70041275,0,248.6465454,0,5.552900314,20.97762299,518.2707157,40.59523872,0,6.309523529,0,47.97619041,0,1.071428531,4.047618812,46.90476225,53.09523775
Cambodia,KHM,2020,209.7962189,0,25.00478172,0,212.8455811,0,5.488854408,13.41720009,466.5526361,44.96732043,0,5.359477106,0,45.62091489,0,1.176470559,2.875817014,50.32679754,49.67320246
Indonesia,IDN,2000,158.8341064,149.1504669,58.41013718,0,46.78790665,0,0,22.76052094,435.9431381,36.43459262,34.21328469,13.39856786,0,10.73257096,0,0,5.220983873,84.04644517,15.95355483
Indonesia,IDN,2001,173.7026367,152.3957062,60.6367836,0,53.68186569,0,0,27.79481506,468.2118073,37.0991577,32.54845431,12.95071646,0,11.46529516,0,0,5.936376365,82.59832847,17.40167153
Indonesia,IDN,2002,195.0298004,148.9766083,74.11576843,0,45.12639236,0,0,28.36379814,491.6123676,39.67145932,30.30367381,15.07605856,0,9.179263041,0,0,5.769545278,85.05119169,14.94880832
Indonesia,IDN,2003,208.2614899,151.246109,77.85543823,0,40.78803253,0,0,28.24948883,506.4005585,41.12584127,29.86689222,15.37427969,0,8.054499911,0,0,5.578486903,86.36701318,13.63298681
Indonesia,IDN,2004,213.3809814,163.8940887,82.14621735,0,42.81694031,0,0,29.50182152,531.7400494,40.12881514,30.82222017,15.44856692,0,8.052231604,0,0,5.548166168,86.39960223,13.60039777
Indonesia,IDN,2005,226.5027618,179.5755005,75.59707642,0,46.87394714,0,0,28.91106033,557.4603462,40.6311881,32.21314336,13.56097827,0,8.408480973,0,0,5.186209302,86.40530973,13.59469028
Indonesia,IDN,2006,253.095993,174.2133179,76.56684875,0,41.51469803,0,0,28.79238129,574.183239,44.07930707,30.34106641,13.33491533,0,7.230217674,0,0,5.014493516,87.75528881,12.24471119
Indonesia,IDN,2007,272.0874634,179.0696869,77.23806763,0,48.05451202,8.52E-05,0,29.97126579,606.4210809,44.86774487,29.52893502,12.73670558,0,7.924281253,1.40E-05,0,4.942319246,87.13338547,12.86661454
Indonesia,IDN,2008,258.4442749,198.477829,87.52455902,0,48.45093918,0.001134756,0.00042028,35.03704834,627.9362055,41.15772791,31.60796069,13.93844761,0,7.715901513,0.000180712,6.69E-05,5.579714633,86.70413621,13.29586379
Indonesia,IDN,2009,273.5205994,208.6564941,82.39685059,0,47.23955917,0.015229397,0.00041497,38.70235825,650.5315059,42.04571138,32.07477151,12.66608148,0,7.261686597,0.00234107,6.38E-05,5.949344174,86.78656437,13.21343563
Indonesia,IDN,2010,280.6251526,226.9945831,77.89151764,0,71.53713989,0.014917044,0.002131006,38.53961563,695.6050569,40.34259812,32.63268156,11.19766409,0,10.28416041,0.00214447,0.000306353,5.540445005,84.17294377,15.82705624
Indonesia,IDN,2011,328.1670227,232.5293121,92.50582123,0,50.25866318,0.018980194,0.003116151,38.74100494,742.2239205,44.21401866,31.32872785,12.46333063,0,6.771361282,0.002557206,0.00041984,5.219584531,88.00607714,11.99392286
Indonesia,IDN,2012,408.3013306,216.1145782,86.25601196,0,51.15087891,0.018423589,0.012029285,38.68821716,800.5414697,51.0031455,26.99605035,10.77470877,0,6.389535189,0.002301391,0.001502644,4.832756156,88.77390462,11.22609538
Indonesia,IDN,2013,439.2502441,229.1918182,80.39453888,0,66.81558228,0.000394826,0.021715447,37.81457138,853.4888652,51.46525773,26.85352177,9.419518187,0,7.828524191,4.63E-05,0.002544315,4.430587548,87.73829769,12.26170231
Indonesia,IDN,2014,466.5032349,236.2615204,89.9147644,0,59.170681,0,0.026577709,40.0488205,891.9255989,52.30293148,26.48892696,10.08097139,0,6.634037758,0,0.002979812,4.490152603,88.87282983,11.12717017
Indonesia,IDN,2015,481.1322021,208.9459229,119.3047409,0,53.0334053,0.014280643,0.020378863,40.59629822,903.0472289,53.27874188,23.13787321,13.2113512,0,5.872716687,0.001581384,0.002256677,4.495478965,89.62796629,10.37203371
Indonesia,IDN,2016,517.0144653,235.970047,79.4310379,0,71.32662964,0.021729983,0.080542244,42.93680573,946.7812578,54.607594,24.92339651,8.389587061,0,7.533591212,0.002295143,0.008506954,4.535029118,87.92057757,12.07942243
Indonesia,IDN,2017,559.4143066,211.0813293,71.26113892,0,70.44412231,0,0.10983035,50.48162079,962.7923484,58.10331871,21.9238686,7.40150657,0,7.316647503,0,0.011407481,5.243251141,87.42869388,12.57130613
Indonesia,IDN,2018,599.1491089,215.1051331,67.19380951,0,81.01483917,0.711357474,0.338005275,99.03243256,1062.544686,56.38813283,20.24433757,6.323857283,0,7.624605369,0.066948476,0.031810923,9.320307547,82.95632768,17.04367232
Indonesia,IDN,2019,647.2703247,231.1682434,39.25323486,0,78.49533844,1.795366287,0.438751906,97.48950195,1095.910762,59.06232035,21.0937105,3.581791168,0,7.162566624,0.163824132,0.040035368,8.89575186,83.73782202,16.26217798
Indonesia,IDN,2020,665.3069458,188.6131897,24.88063622,0,89.47686768,1.747235775,0.628894508,102.7393036,1073.393073,61.98166938,17.57167942,2.317942684,0,8.33589017,0.162776882,0.058589395,9.571452075,81.87129148,18.12870852
Laos,LAO,2000,0,0,64.44648743,0,603.9556885,0,0,0,668.4021759,0,0,9.641872775,0,90.35812722,0,0,0,9.641872775,90.35812722
Laos,LAO,2001,0,0,63.40908432,0,597.8570557,0,0,0,661.26614,0,0,9.589041459,0,90.41095854,0,0,0,9.589041459,90.41095854
Laos,LAO,2002,0,0,60.64818954,0,572.590271,0,0,0,633.2384605,0,0,9.577464624,0,90.42253538,0,0,0,9.577464624,90.42253538
Laos,LAO,2003,0,0,52.73267746,0,497.4449158,0,0,0,550.1775932,0,0,9.584664681,0,90.41533532,0,0,0,9.584664681,90.41533532
Laos,LAO,2004,0,0,0,0,520.0956421,0,0,0,520.0956421,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2005,0,0,0,0,599.6956177,0,0,0,599.6956177,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2006,0,0,0,0,605.3882446,0,0,0,605.3882446,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2007,0,0,0,0,557.8218384,0,0,0,557.8218384,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2008,0,0,0,0,606.2716675,0,0,0,606.2716675,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2009,0,0,0,0,540.9367676,0,0,0,540.9367676,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2010,0,0,0,0,1322.068237,0,0,0,1322.068237,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2011,0,0,0,0,2001.143677,0,0,0,2001.143677,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2012,0,0,0,0,1986.539429,0,0,0,1986.539429,0,0,0,0,100,0,0,0,0,100
Laos,LAO,2013,0,0,0,0,2325.498291,0,0,1.514982581,2327.013274,0,0,0,0,99.93489583,0,0,0.065104166,0,100
Laos,LAO,2014,0,0,0,0,2259.594238,0,0,1.494440556,2261.088679,0,0,0,0,99.93390615,0,0,0.06609385,0,100
Laos,LAO,2015,303.502655,0,0,0,2047.906128,0,0,10.31319714,2361.72198,12.8509053,0,0,0,86.71241345,0,0,0.436681253,12.8509053,87.1490947
Laos,LAO,2016,1063.64978,0,0,0,2543.762939,0,0,23.21745872,3630.630178,29.29656087,0,0,0,70.06395073,0,0,0.639488397,29.29656087,70.70343913
Laos,LAO,2017,1440.427002,0,0,0,2843.700195,0,1.428995013,30.00889587,4315.565088,33.37748296,0,0,0,65.89404023,0,0.033112582,0.695364228,33.37748296,66.62251704
Laos,LAO,2018,1511.609863,0,0,0,3110.482178,0,2.814915895,84.44747925,4709.354436,32.0980271,0,0,0,66.04901415,0,0.059772861,1.79318589,32.0980271,67.9019729
Laos,LAO,2019,1414.298096,0,0,0,2680.233643,0,5.546267033,79.03430939,4179.112315,33.84206954,0,0,0,64.13404189,0,0.132713998,1.891174571,33.84206954,66.15793046
Laos,LAO,2020,1388.092529,0,0,0,2623.166992,0,5.464931011,77.87526703,4094.59972,33.9005672,0,0,0,64.06406418,0,0.133466795,1.901901831,33.9005672,66.09943281
Malaysia,MYS,2000,175.9848938,2437.912598,127.9137344,0,304.8138428,0,0,24.8812027,3071.506271,5.729595783,79.37189061,4.164527861,0,9.923920573,0,0,0.810065176,89.26601425,10.73398575
Malaysia,MYS,2001,264.9673767,2553.239014,142.8054199,0,257.661438,0,0,24.3854084,3243.058657,8.170292454,78.72935041,4.403417731,0,7.945013189,0,0,0.751926221,91.3030606,8.69693941
Malaysia,MYS,2002,395.9416199,2485.785889,215.8438873,0,224.2937469,0,0,16.75057983,3338.615723,11.85945472,74.45558564,6.465071313,0,6.718166018,0,0,0.501722307,92.78011167,7.219888325
Malaysia,MYS,2003,543.0604858,2441.144531,138.0509186,0,205.7445374,0,0,16.83547974,3344.835953,16.23578835,72.982489,4.12728518,0,6.151109958,0,0,0.503327517,93.34556253,6.654437475
Malaysia,MYS,2004,893.1740112,2521.583252,109.9637756,0,219.9875793,0,0,22.75112724,3767.459745,23.70759269,66.93059574,2.918777719,0,5.839148769,0,0,0.603885079,93.55696615,6.443033848
Malaysia,MYS,2005,973.2853394,2464.60376,102.8505325,0,231.7198944,0,0,22.85567284,3795.315199,25.64438758,64.93805206,2.709933883,0,6.105418977,0,0,0.602207502,93.29237352,6.707626479
Malaysia,MYS,2006,1004.397766,2542.044434,86.30397034,0,238.5190125,0,0,23.53744888,3894.802631,25.78815568,65.26760594,2.215875322,0,6.12403336,0,0,0.604329696,93.27163694,6.728363056
Malaysia,MYS,2007,1138.908691,2507.895264,100.1555634,0,219.8754883,0,0,28.04355812,3994.878565,28.50921931,62.77775965,2.50709907,0,5.503934218,0,0,0.701987749,93.79407803,6.205921967
Malaysia,MYS,2008,1121.625854,2583.865723,90.51758575,0,282.204834,0,0,28.80104828,4107.015045,27.31000111,62.91347108,2.203975022,0,6.871288049,0,0,0.701264738,92.42744721,7.572552787
Malaysia,MYS,2009,1334.07959,2386.703857,94.64516449,0,244.1772308,0,0,49.38008118,4108.985924,32.46736822,58.084985,2.303370375,0,5.942518066,0,0,1.201758344,92.8557236,7.14427641
Malaysia,MYS,2010,1720.226563,2271.191895,88.39186859,0,221.5008087,0,0,43.97821808,4345.289352,39.58830869,52.26790923,2.034199829,0,5.097492727,0,0,1.012089518,93.89041775,6.109582245
Malaysia,MYS,2011,1792.137817,1909.68335,322.1991577,0,276.0403442,0,0,52.68392181,4352.744591,41.17259306,43.87308536,7.402206837,0,6.341753771,0,0,1.210360974,92.44788526,7.552114745
Malaysia,MYS,2012,1875.070679,2056.344727,223.3093719,0,311.899292,0,0.236006379,50.6288414,4517.488917,41.50692372,45.51964076,4.943219033,0,6.904262472,0,0.005224282,1.120729731,91.96978351,8.030216485
Malaysia,MYS,2013,1780.776489,2361.852051,100.5899887,0,391.5306091,0,4.678974628,36.62176895,4676.049881,38.08292329,50.50955637,2.151174416,0,8.373105913,0,0.100062547,0.783177466,90.74365408,9.256345926
Malaysia,MYS,2014,1824.027222,2412.432373,114.0282516,0,437.4240723,0,7.416736603,22.64228439,4817.97094,37.85882573,50.07154263,2.366727676,0,9.079010184,0,0.153939007,0.469954773,90.29709604,9.702903964
Malaysia,MYS,2015,2043.011963,2251.838623,55.9724884,0,448.1661377,0,8.786940575,24.17213249,4831.948285,42.28132924,46.60311928,1.158383433,0,9.275060726,0,0.181850882,0.50025644,90.04283195,9.957168048
Malaysia,MYS,2016,2193.493896,2069.185547,37.55580902,0,635.1499634,0,9.833024025,24.10676956,4969.325009,44.14068092,41.63916715,0.755752722,0,12.78141321,0,0.19787444,0.48511155,86.53560079,13.4643992
Malaysia,MYS,2017,2153.69043,1943.0625,53.00881958,0,839.5721436,0,10.32030106,23.92433357,5023.578527,42.87163857,38.67885193,1.055200377,0,16.71263103,0,0.20543724,0.47624086,82.60569088,17.39430913
Malaysia,MYS,2018,2385.424316,1976.989014,28.6734848,0,812.5183105,0,19.50661278,41.69846725,5264.810205,45.3088378,37.55100253,0.544625232,0,15.43300288,0,0.370509325,0.792022231,83.40446556,16.59553444
Malaysia,MYS,2019,2329.317871,2203.388184,30.7889061,0,798.5605469,0,28.76138115,49.35269165,5440.16958,42.81700849,40.50219669,0.565954896,0,14.67896423,0,0.528685379,0.907190317,83.88516008,16.11483993
Malaysia,MYS,2020,2536.86084,1614.89856,28.29744339,0,841.0628662,0,35.30789948,49.1547699,5105.582378,49.68798174,31.63005589,0.554245163,0,16.47339723,0,0.69155479,0.96276519,81.87228279,18.12771721
Myanmar,MMR,2000,0,55.99676895,7.246641159,0,41.06430054,0,0,3.074332476,107.3820431,0,52.1472374,6.748466455,0,38.2413105,0,0,2.862985641,58.89570386,41.10429614
Myanmar,MMR,2001,0,48.89727783,6.302316189,0,39.11782455,0,0,3.259818792,97.57723737,0,50.11135707,6.458797522,0,40.089088,0,0,3.340757415,56.57015459,43.42984542
Myanmar,MMR,2002,0,50.12882996,6.454356194,0,47.54709244,0,0,3.012032986,107.1423116,0,46.7871462,6.024096455,0,44.37751224,0,0,2.811245101,52.81124266,47.18875734
Myanmar,MMR,2003,0,56.04772568,7.245713234,0,47.52335739,0,0,3.622856617,114.4396529,0,48.97579139,6.331470822,0,41.52700238,0,0,3.165735411,55.30726221,44.69273779
Myanmar,MMR,2004,6.12609911,47.74132538,6.337343693,0,50.27626038,0,0,3.379916668,113.8609452,5.380333966,41.92950031,5.565862535,0,44.15584314,0,0,2.968460047,52.87569681,47.12430319
Myanmar,MMR,2005,10.47680569,40.85953903,5.238402843,0,62.23222733,0,0,2.933505535,121.7404804,8.605852097,33.56282059,4.302926048,0,51.11876272,0,0,2.40963854,46.47159874,53.52840126
Myanmar,MMR,2006,9.773692131,37.84706116,4.990821362,0,68.41584015,0,0,3.119263411,124.1466782,7.872697258,30.48576225,4.020100605,0,55.10887696,0,0,2.512562926,42.37856011,57.62143989
Myanmar,MMR,2007,9.288759232,36.32936859,4.747588158,0,73.89723969,0,0,3.509086847,127.7720425,7.269790049,28.43295597,3.715670552,0,57.83521828,0,0,2.74636515,39.41841657,60.58158343
Myanmar,MMR,2008,8.413798332,33.24476242,4.309506416,0,82.70147705,0,0,3.283433437,131.9529777,6.376361096,25.19440107,3.265941014,0,62.67496082,0,0,2.488335993,34.83670318,65.16329681
Myanmar,MMR,2009,5.712439537,22.03369522,2.856219769,0,106.0881653,0,0,2.04015708,138.7306769,4.117646987,15.88235257,2.058823494,0,76.47058867,0,0,1.470588283,22.05882305,77.94117695
Myanmar,MMR,2010,8.098643303,31.38224411,4.049321651,0,102.2453842,0,0,2.834525108,148.6101184,5.449590775,21.11716514,2.724795388,0,68.80109196,0,0,1.907356739,29.2915513,70.7084487
